6.560000000000000553e-02
3.119999999999999857e-02
2.500000000000000139e-02
4.059999999999999720e-02
5.31e-02
3.440000000000000002e-02
3.440000000000000002e-02
4.689999999999999725e-02
2.189999999999999933e-02
5.940000000000000141e-02
4.059999999999999720e-02
4.689999999999999725e-02
4.370000000000000273e-02
5.000000000000000278e-02
3.119999999999999857e-02
5.000000000000000278e-02
5.940000000000000141e-02
7.499999999999999722e-02
6.560000000000000553e-02
6.880000000000000004e-02
1.718999999999999972e-01
1.000000000000000056e-01
1.125000000000000028e-01
1.343999999999999917e-01
2.343999999999999972e-01
1.593999999999999861e-01
1.312000000000000111e-01
1.436999999999999944e-01
1.531000000000000139e-01
1.688000000000000056e-01
2.561999999999999833e-01
2.469000000000000083e-01
2.530999999999999917e-01
3.063000000000000167e-01
3.655999999999999805e-01
3.780999999999999917e-01
3.655999999999999805e-01
4.187000000000000166e-01
4.500000000000000111e-01
4.062000000000000055e-01
5.188000000000000389e-01
4.656000000000000139e-01
4.749999999999999778e-01
5.436999999999999611e-01
4.469000000000000195e-01
4.687999999999999945e-01
5.281000000000000139e-01
5.469000000000000528e-01
5.813000000000000389e-01
5.875000000000000222e-01
6.219000000000000083e-01
6.686999999999999611e-01
7.311999999999999611e-01
6.030999999999999694e-01
6.905999999999999917e-01
7.030999999999999472e-01
6.686999999999999611e-01
7.156000000000000139e-01
7.156000000000000139e-01
6.280999999999999917e-01
6.999999999999999556e-01
6.750000000000000444e-01
6.061999999999999611e-01
7.311999999999999611e-01
7.781000000000000139e-01
6.750000000000000444e-01
8.437999999999999945e-01
7.843999999999999861e-01
8.000000000000000444e-01
7.249999999999999778e-01
8.062000000000000277e-01
8.468999999999999861e-01
7.719000000000000306e-01
7.905999999999999694e-01
7.719000000000000306e-01
8.719000000000000083e-01
8.062000000000000277e-01
8.468999999999999861e-01
7.874999999999999778e-01
8.874999999999999556e-01
8.344000000000000306e-01
8.969000000000000306e-01
9.062000000000000055e-01
9.093999999999999861e-01
8.499999999999999778e-01
9.093999999999999861e-01
9.437999999999999723e-01
9.530999999999999472e-01
9.594000000000000306e-01
9.186999999999999611e-01
9.000000000000000222e-01
9.656000000000000139e-01
9.499999999999999556e-01
9.656000000000000139e-01
9.530999999999999472e-01
9.530999999999999472e-01
8.874999999999999556e-01
9.656000000000000139e-01
9.031000000000000139e-01
9.499999999999999556e-01
9.062000000000000055e-01
9.625000000000000222e-01
9.530999999999999472e-01
9.594000000000000306e-01
9.250000000000000444e-01
8.874999999999999556e-01
8.656000000000000361e-01
7.593999999999999639e-01
9.124999999999999778e-01
9.656000000000000139e-01
8.812999999999999723e-01
9.563000000000000389e-01
9.031000000000000139e-01
8.874999999999999556e-01
9.594000000000000306e-01
9.625000000000000222e-01
9.718999999999999861e-01
9.749999999999999778e-01
9.937000000000000277e-01
9.124999999999999778e-01
